dist_id,state,district,total_enroll,tcurelsc,current_sped_exp,state_sped_rev,federal_sped_rev,state_fed_sped_rev,state_rev_v92_adjusted,federal_rev_v92_adjusted,sped_enroll,sped_exp_pp,state_sped_rev_pp,federal_sped_rev_pp,state_fed_sped_rev_pp,sped_local_pp_obligation,state_sped_pct,federal_sped_pct,local_sped_pct,state_rev_no_sped,federal_rev_no_sped,current_exp_no_sped,state_no_sped_pct,federal_no_sped_pct,local_no_sped_pct,disproportionate,fy
2509930,Massachusetts,Randolph,2571,67209000,13319000,0,453000,453000,27382585.276451565,6275385.307253966,539,24710.575139146567,0,840.4452690166976,840.4452690166976,23870.12987012987,0,0.034011562429611834,0.9659884375703882,27382585.276451565,5822385.307253966,53890000,0.5081199717285501,0.10804203576273828,0.38383799250871165,TRUE,fy22
2509990,Massachusetts,Reading,3846,72089000,18550000,0,1190000,1190000,21005789.90293633,6427487.821256334,692,26806.35838150289,0,1719.6531791907514,1719.6531791907514,25086.70520231214,0,0.06415094339622641,0.9358490566037736,21005789.90293633,5237487.821256334,53539000,0.3923455780447212,0.09782565646082919,0.5098287654944497,TRUE,fy22
2510050,Massachusetts,Revere,7141,141792000,33685000,0,2055000,2055000,98038361.84328988,20163512.0572877,1174,28692.504258943783,0,1750.4258943781942,1750.4258943781942,26942.07836456559,0,0.06100638266290634,0.9389936173370936,98038361.84328988,18108512.0572877,108107000,0.906864142407891,0.1675054534608092,-0.07436959586870023,TRUE,fy22
2510080,Massachusetts,Richmond,157,4072000,1164000,0,59000,59000,963000,209000,24,48500,0,2458.3333333333335,2458.3333333333335,46041.666666666664,0,0.0506872852233677,0.9493127147766323,963000,150000,2908000,0.3311554332874828,0.0515818431911967,0.6172627235213204,TRUE,fy22
2510140,Massachusetts,Rochester,516,9115000,1901000,0,166000,166000,3344590.8473918946,792533.4496800465,87,21850.57471264368,0,1908.0459770114942,1908.0459770114942,19942.528735632186,0,0.0873224618621778,0.9126775381378222,3344590.8473918946,626533.4496800465,7214000,0.46362501350040125,0.08684966033823767,0.44952532616136115,TRUE,fy22
2510170,Massachusetts,Rockland,2118,46913000,10385000,0,949000,949000,20555291.84786906,6177017.790780422,369,28143.631436314365,0,2571.8157181571814,2571.8157181571814,25571.815718157184,0,0.09138180067404911,0.9086181993259509,20555291.84786906,5228017.790780422,36528000,0.5627269997774053,0.14312357070686657,0.2941494295157282,TRUE,fy22
2510200,Massachusetts,Rockport,748,21363000,6063000,0,308000,308000,4437000,1711000,160,37893.75,0,1925,1925,35968.75,0,0.05079993402605971,0.9492000659739402,4437000,1403000,15300000,0.29,0.09169934640522875,0.6183006535947713,TRUE,fy22
2510380,Massachusetts,Salem,3665,95038000,24593000,0,1315000,1315000,38971325.03273978,11420429.350481812,709,34686.88293370945,0,1854.724964739069,1854.724964739069,32832.15796897038,0,0.05347049973569715,0.9465295002643028,38971325.03273978,10105429.350481812,70445000,0.5532163394526195,0.1434513358007213,0.30333232474665917,TRUE,fy22
2510470,Massachusetts,Sandwich,2288,54319000,11680000,0,726000,726000,13226085.931929251,2832627.9587471085,437,26727.688787185354,0,1661.3272311212816,1661.3272311212816,25066.361556064072,0,0.062157534246575344,0.9378424657534247,13226085.931929251,2106627.9587471085,42639000,0.31018752625364693,0.04940612957027858,0.6404063441760746,TRUE,fy22
2510500,Massachusetts,Saugus,2436,49691000,12045000,0,935000,935000,12765453.348566454,4104403.5326333353,397,30340.05037783375,0,2355.1637279596976,2355.1637279596976,27984.886649874054,0,0.0776255707762557,0.9223744292237444,12765453.348566454,3169403.5326333353,37646000,0.33909189153074576,0.08418964916945586,0.5767184592997985,TRUE,fy22
2510530,Massachusetts,Savoy,51,1334000,114000,0,23000,23000,636923.7217099748,202835.70829840735,9,12666.666666666666,0,2555.5555555555557,2555.5555555555557,10111.11111111111,0,0.20175438596491227,0.7982456140350878,636923.7217099748,179835.70829840735,1220000,0.5220686243524384,0.14740631827738307,0.33052505737017857,TRUE,fy22
2510560,Massachusetts,Scituate,2772,55497000,15472000,0,641000,641000,14784827.286901452,2794814.4278526995,445,34768.5393258427,0,1440.4494382022472,1440.4494382022472,33328.08988764045,0,0.04142967942088935,0.9585703205791106,14784827.286901452,2153814.4278526995,40025000,0.36938981353907435,0.05381172836608868,0.576798458094837,TRUE,fy22
2510590,Massachusetts,Seekonk,2075,40533000,9309000,0,540000,540000,12267478.15499883,3095298.8059002575,367,25365.122615803815,0,1471.3896457765668,1471.3896457765668,23893.73297002725,0,0.05800837898807606,0.9419916210119239,12267478.15499883,2555298.8059002575,31224000,0.3928861822636059,0.08183765071420246,0.5252761670221917,TRUE,fy22
2510620,Massachusetts,Sharon,3537,72518000,17947000,0,1135000,1135000,19344830.761366956,3789018.948982572,567,31652.557319223986,0,2001.7636684303352,2001.7636684303352,29650.79365079365,0,0.06324176742631081,0.9367582325736892,19344830.761366956,2654018.948982572,54571000,0.3544892115110032,0.04863423703033795,0.5968765514586588,TRUE,fy22
2510770,Massachusetts,Shrewsbury,5885,100974000,29446000,0,1083000,1083000,35792694.8408833,5482886.0847728755,826,35648.91041162227,0,1311.1380145278451,1311.1380145278451,34337.77239709443,0,0.03677918902397609,0.9632208109760239,35792694.8408833,4399886.0847728755,71528000,0.5004011693446384,0.061512779397898384,0.4380860512574632,TRUE,fy22
2510800,Massachusetts,Shutesbury,115,3653000,765000,0,53000,53000,1098723.2015245354,143605.05002382086,22,34772.72727272727,0,2409.090909090909,2409.090909090909,32363.636363636364,0,0.06928104575163399,0.930718954248366,1098723.2015245354,90605.05002382086,2888000,0.38044432185752614,0.03137293975894074,0.5881827383835331,TRUE,fy22
2510830,Massachusetts,Silver Lake,1691,36528000,1933000,0,820000,820000,12888501.625638643,2452310.264746865,244,7922.131147540984,0,3360.655737704918,3360.655737704918,4561.475409836066,0,0.42421107087428866,0.5757889291257113,12888501.625638643,1632310.2647468648,34595000,0.37255388425028596,0.0471834156596868,0.5802627000900272,FALSE,fy22
2510860,Massachusetts,Somerset,1646,31325000,5852000,0,401000,401000,13310483.87426527,2142836.749297214,292,20041.095890410958,0,1373.2876712328766,1373.2876712328766,18667.80821917808,0,0.06852358168147642,0.9314764183185236,13310483.87426527,1741836.7492972142,25473000,0.5225330300422122,0.06837972556421365,0.40908724439357413,TRUE,fy22
2510890,Massachusetts,Somerville,4673,127667000,26744000,0,2064000,2064000,37596939.63420566,11204950.280043917,921,29038.00217155266,0,2241.0423452768728,2241.0423452768728,26796.959826275786,0,0.07717618905174993,0.9228238109482501,37596939.63420566,9140950.280043917,100923000,0.37253093580458035,0.09057350930951237,0.5368955548859073,TRUE,fy22
2510920,Massachusetts,South Hadley,1763,32173000,10603000,0,731000,731000,12559736.554340549,3023147.9580450794,293,36187.713310580206,0,2494.8805460750855,2494.8805460750855,33692.83276450512,0,0.06894275205130623,0.9310572479486938,12559736.554340549,2292147.9580450794,21570000,0.5822780043736926,0.10626555206514045,0.311456443561167,TRUE,fy22
2510950,Massachusetts,Southampton,466,7722000,1805000,0,0,0,3695933.318212746,316239.96371059195,110,16409.090909090908,0,0,0,16409.090909090908,0,0,1,3695933.318212746,316239.96371059195,5917000,0.6246295957770401,0.05344599690900658,0.3219244073139533,TRUE,fy22
2510980,Massachusetts,Southborough,1247,29368000,9170000,0,0,0,7705745.796197919,835346.3581683277,158,58037.9746835443,0,0,0,58037.9746835443,0,0,1,7705745.796197919,835346.3581683277,20198000,0.3815103374689533,0.04135787494644656,0.5771317875846002,TRUE,fy22
2511010,Massachusetts,Southbridge,1805,43269000,11491000,0,933000,933000,28651824.169842135,6838518.236254763,412,27890.776699029127,0,2264.5631067961167,2264.5631067961167,25626.213592233013,0,0.08119397789574449,0.9188060221042555,28651824.169842135,5905518.236254763,31778000,0.9016245254528962,0.18583668689831842,-0.0874612123512146,TRUE,fy22
2511040,Massachusetts,Southern Berkshire,633,19751000,3172000,0,314000,314000,5486770.77327986,2293904.1651000543,86,36883.72093023256,0,3651.1627906976746,3651.1627906976746,33232.558139534885,0,0.09899117276166457,0.9010088272383354,5486770.77327986,1979904.1651000543,16579000,0.33094702776282403,0.11942241179202934,0.5496305604451466,TRUE,fy22
2511130,Massachusetts,Springfield,23799,548966000,119560000,0,8847000,8847000,426387715.6984831,103845360.59482016,5554,21526.827511703275,0,1592.9060136838314,1592.9060136838314,19933.921498019445,0,0.07399631983941117,0.9260036801605889,426387715.6984831,94998360.59482016,429406000,0.9929710243883018,0.22123202888366758,-0.21420305327196934,TRUE,fy22
2511220,Massachusetts,Stoneham,2243,45822000,12167000,0,811000,811000,11488889.674828883,2934682.60969064,432,28164.35185185185,0,1877.3148148148148,1877.3148148148148,26287.037037037036,0,0.0666557080627928,0.9333442919372072,11488889.674828883,2123682.60969064,33655000,0.34137244613961915,0.06310154834914991,0.5955260055112309,TRUE,fy22
2511250,Massachusetts,Stoughton,3477,68206000,15311000,0,899000,899000,26046849.35079046,6038194.817189113,543,28197.05340699816,0,1655.6169429097606,1655.6169429097606,26541.436464088398,0,0.0587159558487362,0.9412840441512638,26046849.35079046,5139194.817189113,52895000,0.4924255477982883,0.09715842361639311,0.4104160285853186,TRUE,fy22
2511310,Massachusetts,Sturbridge,846,16619000,4311000,0,0,0,6255445.738810546,697633.3537706928,115,37486.95652173913,0,0,0,37486.95652173913,0,0,1,6255445.738810546,697633.3537706928,12308000,0.5082422602218513,0.056681292961544755,0.43507644681660396,TRUE,fy22
2511340,Massachusetts,Sudbury,2517,57050000,14054000,0,314000,314000,13312928.289540255,1659015.5833642527,454,30955.94713656388,0,691.6299559471365,691.6299559471365,30264.31718061674,0,0.022342393624590864,0.9776576063754091,13312928.289540255,1345015.5833642527,42996000,0.30963178643455797,0.03128234215657858,0.6590858714088635,TRUE,fy22
2511370,Massachusetts,Sunderland,188,4979000,611000,0,0,0,1623668.088997257,505620.2377323987,36,16972.222222222223,0,0,0,16972.222222222223,0,0,1,1623668.088997257,505620.2377323987,4368000,0.37171888484369436,0.11575554893140995,0.5125255662248958,TRUE,fy22
2511400,Massachusetts,Sutton,1209,24547000,6147000,0,378000,378000,8960101.39047544,1277458.1478709576,208,29552.884615384617,0,1817.3076923076924,1817.3076923076924,27735.576923076926,0,0.06149341142020498,0.938506588579795,8960101.39047544,899458.1478709576,18400000,0.48696203209105654,0.04888359499298683,0.46415437291595657,TRUE,fy22
2511430,Massachusetts,Swampscott,2041,43371000,12879000,0,676000,676000,11310888.09127549,2525675.4426420163,391,32938.6189258312,0,1728.9002557544757,1728.9002557544757,31209.718670076723,0,0.0524885472474571,0.9475114527525429,11310888.09127549,1849675.4426420163,30492000,0.3709460872122357,0.06066100756401733,0.568392905223747,TRUE,fy22
2511460,Massachusetts,Swansea,2013,33898000,4018000,0,690000,690000,13110122.88422478,2075711.577522004,262,15335.87786259542,0,2633.587786259542,2633.587786259542,12702.290076335878,0,0.1717272274763564,0.8282727725236436,13110122.88422478,1385711.577522004,29880000,0.43875913267151206,0.046375889475301336,0.5148649778531865,TRUE,fy22
2511490,Massachusetts,Tantasqua,1789,31800000,2683000,0,1017000,1017000,14319819.29280936,2824821.7543656426,236,11368.64406779661,0,4309.322033898305,4309.322033898305,7059.322033898305,0,0.3790532985464033,0.6209467014535968,14319819.29280936,1807821.7543656426,29117000,0.49180270264139025,0.062088187463187915,0.44610910989542185,TRUE,fy22
2511520,Massachusetts,Taunton,7757,135769000,29748000,0,2409000,2409000,87982904.25777923,17658701.374514237,1428,20831.932773109245,0,1686.9747899159663,1686.9747899159663,19144.95798319328,0,0.0809802339653086,0.9190197660346914,87982904.25777923,15249701.374514237,106021000,0.8298629918391567,0.14383661137429601,0.026300396786547303,TRUE,fy22
2511580,Massachusetts,Tewksbury,3180,67701000,18377000,0,1021000,1021000,22527354.13075639,5118647.226482444,584,31467.465753424658,0,1748.2876712328766,1748.2876712328766,29719.178082191782,0,0.05555857865810524,0.9444414213418948,22527354.13075639,4097647.2264824444,49324000,0.45672196356249267,0.08307613385942836,0.460201902578079,TRUE,fy22
2511670,Massachusetts,Topsfield,622,13152000,2874000,0,164000,164000,2841000,963000,112,25660.714285714286,0,1464.2857142857142,1464.2857142857142,24196.428571428572,0,0.05706332637439109,0.942936673625609,2841000,799000,10278000,0.2764156450671337,0.0777388597003308,0.6458454952325355,TRUE,fy22
2511730,Massachusetts,Truro,111,5839000,1838000,0,41000,41000,1143724.1664940985,329043.6943466556,20,91900,0,2050,2050,89850,0,0.022306855277475515,0.9776931447225244,1143724.1664940985,288043.6943466556,4001000,0.2858595767293423,0.07199292535532507,0.6421474979153325,TRUE,fy22
2511740,Massachusetts,Triton,2217,51977000,12569000,0,846000,846000,16765094.28610023,4016431.3791706064,385,32646.753246753247,0,2197.4025974025976,2197.4025974025976,30449.35064935065,0,0.06730845731561778,0.9326915426843823,16765094.28610023,3170431.3791706064,39408000,0.42542362682958357,0.08045146617871007,0.49412490699170636,TRUE,fy22
2511760,Massachusetts,Tyngsborough,1624,30342000,7359000,0,412000,412000,11442699.86620109,1870652.6123421337,294,25030.61224489796,0,1401.360544217687,1401.360544217687,23629.25170068027,0,0.05598586764506047,0.9440141323549396,11442699.86620109,1458652.6123421337,22983000,0.4978766856459596,0.06346658888492075,0.4386567254691197,TRUE,fy22
2511850,Massachusetts,Uxbridge,1626,32888000,9215000,0,645000,645000,14609000,2691000,280,32910.71428571428,0,2303.5714285714284,2303.5714285714284,30607.142857142855,0,0.06999457406402604,0.930005425935974,14609000,2046000,23673000,0.6171165462763486,0.08642757571917374,0.29645587800447765,TRUE,fy22
2511880,Massachusetts,Wachusett,6727,117834000,35250000,0,2127000,2127000,48550683.68902439,8337338.033536585,905,38950.276243093926,0,2350.276243093923,2350.276243093923,36600,0,0.06034042553191489,0.9396595744680851,48550683.68902439,6210338.033536585,82584000,0.5878945520806015,0.0752002571144118,0.3369051908049867,TRUE,fy22
2511910,Massachusetts,Wakefield,3318,66789000,13121000,0,1164000,1164000,16385517.2197335,3707650.283904471,566,23181.978798586573,0,2056.537102473498,2056.537102473498,21125.441696113074,0,0.08871275055254935,0.9112872494474507,16385517.2197335,2543650.283904471,53668000,0.3053126112345066,0.047396032717903984,0.6472913560475895,TRUE,fy22
2511940,Massachusetts,Wales,118,2425000,654000,0,4000,4000,1257705.779334501,304448.3362521891,18,36333.333333333336,0,222.22222222222223,222.22222222222223,36111.11111111112,0,0.0061162079510703364,0.9938837920489296,1257705.779334501,300448.3362521891,1771000,0.710167012611237,0.16964897586233152,0.12018401152643143,TRUE,fy22
2511970,Massachusetts,Walpole,3667,76645000,16872000,0,1133000,1133000,19472795.14796612,5016215.831851929,527,32015.18026565465,0,2149.9051233396585,2149.9051233396585,29865.27514231499,0,0.06715267899478426,0.9328473210052157,19472795.14796612,3883215.8318519294,59773000,0.32577911679129573,0.06496605209462349,0.6092548311140807,TRUE,fy22
2512000,Massachusetts,Waltham,5496,146817000,27491000,0,1856000,1856000,33645153.22479018,11702097.87786375,855,32153.216374269006,0,2170.7602339181285,2170.7602339181285,29982.456140350878,0,0.06751300425593831,0.9324869957440617,33645153.22479018,9846097.87786375,119326000,0.28195995193662887,0.08251427080320928,0.6355257772601618,TRUE,fy22
2512030,Massachusetts,Ware,1124,21679000,5352000,0,427000,427000,13587851.855366802,2455107.2411502325,227,23577.092511013216,0,1881.057268722467,1881.057268722467,21696.03524229075,0,0.07978325859491779,0.9202167414050823,13587851.855366802,2028107.2411502325,16327000,0.8322319994712318,0.12421799725303072,0.04355000327573745,TRUE,fy22
2512060,Massachusetts,Wareham,2043,48296000,11508000,0,862000,862000,19614192.09039548,5981993.220338983,504,22833.333333333332,0,1710.3174603174602,1710.3174603174602,21123.015873015873,0,0.07490441432047272,0.9250955856795273,19614192.09039548,5119993.220338983,36788000,0.5331682094812298,0.13917563391157398,0.32765615660719627,TRUE,fy22
2512100,Massachusetts,Quaboag Regional,1141,21674000,4802000,0,549000,549000,13698336.658354117,3481548.6284289276,215,22334.883720930233,0,2553.4883720930234,2553.4883720930234,19781.39534883721,0,0.11432736359850063,0.8856726364014994,13698336.658354117,2932548.6284289276,16872000,0.8118976208128329,0.17381155929521858,0.014290819891948525,TRUE,fy22
2512180,Massachusetts,Watertown,2571,71326000,23364000,0,1244000,1244000,16936824.357359804,4734458.256167123,459,50901.96078431373,0,2710.239651416122,2710.239651416122,48191.721132897605,0,0.053244307481595615,0.9467556925184044,16936824.357359804,3490458.256167123,47962000,0.35313006874942254,0.07277549426977864,0.5740944369807988,TRUE,fy22
2512210,Massachusetts,Wayland,2711,63856000,12187000,0,529000,529000,14460302.76349797,2759294.498565708,496,24570.564516129034,0,1066.532258064516,1066.532258064516,23504.03225806452,0,0.043406909001394926,0.9565930909986051,14460302.76349797,2230294.498565708,51669000,0.2798641886527312,0.043165040905876015,0.6769707704413928,TRUE,fy22
2512240,Massachusetts,Webster,1697,36105000,9583000,0,693000,693000,19628763.91976218,4977766.089075766,398,24077.889447236183,0,1741.2060301507538,1741.2060301507538,22336.683417085427,0,0.0723155588020453,0.9276844411979547,19628763.91976218,4284766.089075766,26522000,0.7400936550698356,0.16155516511106877,0.09835117981909564,TRUE,fy22
2512270,Massachusetts,Wellesley,4290,116085000,32296000,0,1027000,1027000,28274294.254350897,3350323.9054572084,708,45615.819209039546,0,1450.5649717514125,1450.5649717514125,44165.254237288136,0,0.03179960366608868,0.9682003963339113,28274294.254350897,2323323.9054572084,83789000,0.3374463742776605,0.02772826869227713,0.6348253570300623,TRUE,fy22
2512300,Massachusetts,Wellfleet,112,4058000,660000,0,45000,45000,707000,266000,18,36666.666666666664,0,2500,2500,34166.666666666664,0,0.06818181818181818,0.9318181818181819,707000,221000,3398000,0.20806356680400234,0.06503825779870512,0.7268981753972926,TRUE,fy22
2512390,Massachusetts,West Boylston,879,18032000,5500000,0,290000,290000,5569066.593999793,1332836.084293574,160,34375,0,1812.5,1812.5,32562.5,0,0.05272727272727273,0.9472727272727273,5569066.593999793,1042836.0842935741,12532000,0.44438769502073033,0.08321385926377067,0.47239844571549894,TRUE,fy22
2512420,Massachusetts,West Bridgewater,1379,21597000,4574000,0,443000,443000,7397595.272289718,2076745.138376742,147,31115.646258503402,0,3013.605442176871,3013.605442176871,28102.04081632653,0,0.09685177087888062,0.9031482291211194,7397595.272289718,1633745.138376742,17023000,0.4345647225688608,0.09597280963265828,0.4694624677984809,TRUE,fy22
2512510,Massachusetts,West Springfield,3851,71342000,15424000,0,1311000,1311000,42511829.75044587,9327983.349443847,680,22682.352941176472,0,1927.9411764705883,1927.9411764705883,20754.411764705885,0,0.08499740663900415,0.9150025933609959,42511829.75044587,8016983.349443847,55918000,0.7602530446447633,0.1433703521128053,0.09637660324243141,TRUE,fy22
2512570,Massachusetts,Tisbury,286,11228000,1696000,0,0,0,1926855.698031425,132830.05237493227,46,36869.565217391304,0,0,0,36869.565217391304,0,0,1,1926855.698031425,132830.05237493227,9532000,0.202146002730951,0.01393517125209109,0.783918826016958,TRUE,fy22
2512600,Massachusetts,Westborough,3856,81652000,19496000,0,1176000,1176000,21777506.84690432,7208947.446572148,573,34024.43280977313,0,2052.3560209424086,2052.3560209424086,31972.076788830716,0,0.06032006565449323,0.9396799343455068,21777506.84690432,6032947.446572148,62156000,0.35036853798353046,0.09706138500823973,0.5525700770082299,TRUE,fy22
2512630,Massachusetts,Westfield,4774,89148000,22535000,0,1906000,1906000,48631540.21727203,12838084.564508244,1011,22289.81206726014,0,1885.2621167161226,1885.2621167161226,20404.549950544017,0,0.084579542933215,0.915420457066785,48631540.21727203,10932084.564508244,66613000,0.7300608022048554,0.164113379738313,0.10582581805683164,TRUE,fy22
2512660,Massachusetts,Westford,4668,106183000,19977000,0,1246000,1246000,29248930.982665163,4620408.012665701,714,27978.991596638654,0,1745.0980392156862,1745.0980392156862,26233.89355742297,0,0.0623717274866096,0.9376282725133904,29248930.982665163,3374408.012665701,86206000,0.33929112802664735,0.03914354003973854,0.6215653319336142,TRUE,fy22
2512750,Massachusetts,Weston,1948,61922000,13147000,0,830000,830000,13032000,2879000,327,40204.89296636086,0,2538.2262996941895,2538.2262996941895,37666.66666666667,0,0.0631322735224766,0.9368677264775234,13032000,2049000,48775000,0.26718605843157356,0.04200922603792927,0.6908047155304973,TRUE,fy22
2512780,Massachusetts,Westport,1430,28778000,6904000,0,510000,510000,8551437.364873458,2769894.4423248125,264,26151.515151515152,0,1931.8181818181818,1931.8181818181818,24219.69696969697,0,0.0738702201622248,0.9261297798377752,8551437.364873458,2259894.4423248125,21874000,0.3909407225415314,0.10331418315464992,0.5057450943038188,TRUE,fy22
2512810,Massachusetts,Westwood,2894,71162000,13891000,0,481000,481000,15023000,1618000,566,24542.402826855123,0,849.8233215547704,849.8233215547704,23692.579505300353,0,0.03462673673601613,0.9653732632639839,15023000,1137000,57271000,0.2623142602713415,0.019852979693038363,0.7178327600356201,TRUE,fy22
2512840,Massachusetts,Weymouth,5560,109040000,28407000,0,2131000,2131000,43485618.50828513,11001201.660939738,1173,24217.391304347828,0,1816.7092924126173,1816.7092924126173,22400.682011935212,0,0.07501672123068258,0.9249832787693174,43485618.50828513,8870201.660939738,80633000,0.5393029963945919,0.1100070896647742,0.3506899139406339,TRUE,fy22
2512930,Massachusetts,Whitman-Hanson,3556,62802000,14370000,0,1278000,1278000,34303759.52626158,6760349.693750339,566,25388.6925795053,0,2257.9505300353358,2257.9505300353358,23130.74204946996,0,0.08893528183716075,0.9110647181628393,34303759.52626158,5482349.693750339,48432000,0.7082870731388665,0.11319684699682728,0.1785160798643062,TRUE,fy22
2512990,Massachusetts,Williamsburg,138,3283000,859000,0,0,0,1189819.299323909,110302.39704978488,18,47722.22222222222,0,0,0,47722.22222222222,0,0,1,1189819.299323909,110302.39704978488,2424000,0.490849545925705,0.045504289211957455,0.46364616486233756,TRUE,fy22
2513050,Massachusetts,Wilmington,2801,66338000,18634000,0,776000,776000,20909261.05466311,4329463.444400296,469,39731.34328358209,0,1654.5842217484008,1654.5842217484008,38076.75906183369,0,0.04164430610711602,0.958355693892884,20909261.05466311,3553463.4444002956,47704000,0.43831253258978514,0.07448984245346922,0.48719762495674557,TRUE,fy22
2513080,Massachusetts,Winchendon,1206,21284000,4819000,0,262000,262000,14168678.350314436,2050404.0852142544,270,17848.14814814815,0,970.3703703703703,970.3703703703703,16877.77777777778,0,0.054368126167254616,0.9456318738327454,14168678.350314436,1788404.0852142544,16465000,0.8605331521600023,0.1086185293175982,0.03084831852239954,TRUE,fy22
2513110,Massachusetts,Winchester,4362,83375000,21860000,0,906000,906000,21136461.238091342,3217091.527987897,699,31273.24749642346,0,1296.137339055794,1296.137339055794,29977.110157367668,0,0.041445562671546206,0.9585544373284538,21136461.238091342,2311091.527987897,61515000,0.3435984920440761,0.03756956072482966,0.6188319472310942,TRUE,fy22
2513170,Massachusetts,Winthrop,1883,35972000,7748000,0,734000,734000,12101054.885301614,5900612.501517175,270,28696.296296296296,0,2718.5185185185187,2718.5185185185187,25977.777777777777,0,0.09473412493546722,0.9052658750645328,12101054.885301614,5166612.501517175,28224000,0.428750527398725,0.18305741572835796,0.388192056872917,TRUE,fy22
2513200,Massachusetts,Woburn,4295,100051000,23190000,0,766000,766000,22649014.54399207,8185039.90946248,740,31337.837837837837,0,1035.1351351351352,1035.1351351351352,30302.7027027027,0,0.03303147908581285,0.9669685209141872,22649014.54399207,7419039.90946248,76861000,0.2946749917902716,0.09652541483278229,0.6087995933769461,TRUE,fy22
2513230,Massachusetts,Worcester,23735,489942000,85198000,0,8778000,8778000,332949864.9997848,79374727.36270916,4884,17444.307944307944,0,1797.2972972972973,1797.2972972972973,15647.010647010648,0,0.10303058757247822,0.8969694124275218,332949864.9997848,70596727.36270916,404744000,0.8226184081784654,0.17442315973234726,0.0029584320891873073,TRUE,fy22
2513290,Massachusetts,Wrentham,921,18749000,2757000,0,249000,249000,5884533.710513908,823524.2809995285,161,17124.22360248447,0,1546.583850931677,1546.583850931677,15577.639751552795,0,0.09031556039173014,0.9096844396082698,5884533.710513908,574524.2809995285,15992000,0.367967340577408,0.03592573042768437,0.5961069289949077,TRUE,fy22
2513321,Massachusetts,Farmington River Reg,116,4433000,594000,0,47000,47000,1146000,306000,26,22846.153846153848,0,1807.6923076923076,1807.6923076923076,21038.46153846154,0,0.07912457912457913,0.9208754208754208,1146000,259000,3839000,0.29851523834331856,0.06746548580359468,0.6340192758530868,TRUE,fy22
2800185,Mississippi,WEST BOLIVAR CONS SCHOOL DIST,930,13756000,1390000,33000,483000,516000,7721000,4752000,144,9652.777777777777,229.16666666666666,3354.1666666666665,3583.3333333333335,6069.444444444443,0.023741007194244605,0.3474820143884892,0.6287769784172661,7688000,4269000,12366000,0.6217046741064208,0.34522076661814655,0.033074559275432625,TRUE,fy22
2800187,Mississippi,SUNFLOWER CTY CONS SCHOOL DISTRICT,3059,39779000,3621000,32000,1385000,1417000,18145000,12903000,400,9052.5,80,3462.5,3542.5,5510,0.00883733775200221,0.3824910245788456,0.6086716376691521,18113000,11518000,36158000,0.5009403174954367,0.31854637977764255,0.1805133027269208,TRUE,fy22
2800189,Mississippi,STARKVILLE- OKTIBBEHA CONS DIST,4902,58359000,6008000,113000,1434000,1547000,26538000,15583000,729,8241.426611796982,155.00685871056243,1967.0781893004116,2122.085048010974,6119.341563786008,0.01880825565912117,0.23868175765645805,0.7425099866844208,26425000,14149000,52351000,0.5047659070504862,0.27027181906744857,0.22496227388206524,TRUE,fy22
2800191,Mississippi,WEST POINT CONSOLIDATED SCHOOL DIST,2732,32972000,3313000,0,888000,888000,15525000,12581000,386,8582.901554404145,0,2300.518134715026,2300.518134715026,6282.3834196891185,0,0.2680350135828554,0.7319649864171446,15525000,11693000,29659000,0.5234498803061466,0.39424795171785965,0.08230216797599377,TRUE,fy22
2800196,Mississippi,WINONA-MONTGOMERY CONSOLIDATED,1176,14306000,1579000,0,475000,475000,7919000,6588000,205,7702.4390243902435,0,2317.0731707317073,2317.0731707317073,5385.365853658536,0,0.30082330588980366,0.6991766941101963,7919000,6113000,12727000,0.6222204761530604,0.48031743537361515,-0.10253791152667557,TRUE,fy22
2800198,Mississippi,GREENWOOD-LEFLORE CONS SCH DISTRICT,3978,47381000,4341000,15000,1605000,1620000,23502000,16341000,481,9024.948024948026,31.185031185031185,3336.798336798337,3367.9833679833678,5656.9646569646575,0.0034554250172771253,0.3697304768486524,0.6268140981340704,23487000,14736000,43040000,0.5457016728624535,0.34237918215613383,0.11191914498141264,TRUE,fy22
2800200,Mississippi,CHICKASAW CO SCHOOL DIST,2211,21564000,2318000,18000,624000,642000,13873000,5635000,346,6699.421965317919,52.02312138728324,1803.4682080924856,1855.4913294797689,4843.93063583815,0.007765314926660914,0.26919758412424505,0.7230371009490941,13855000,5011000,19246000,0.7198898472409851,0.2603657902940871,0.019744362464927778,TRUE,fy22
2800360,Mississippi,ABERDEEN SCHOOL DIST,1043,14325000,1384000,0,433000,433000,6084000,4672000,145,9544.827586206897,0,2986.206896551724,2986.206896551724,6558.620689655172,0,0.31286127167630057,0.6871387283236994,6084000,4239000,12941000,0.47013368364114055,0.32756355768487755,0.20230275867398195,TRUE,fy22
2800390,Mississippi,ALCORN SCHOOL DIST,3131,32332000,3647000,0,1017000,1017000,18798000,7745000,516,7067.829457364341,0,1970.9302325581396,1970.9302325581396,5096.899224806201,0,0.2788593364409103,0.7211406635590897,18798000,6728000,28685000,0.6553250827958863,0.23454767299982568,0.11012724420428802,TRUE,fy22
2800420,Mississippi,AMITE COUNTY SCHOOL DISTRICT,886,12443000,1713000,0,396000,396000,5719000,7453000,182,9412.087912087913,0,2175.8241758241757,2175.8241758241757,7236.263736263737,0,0.23117338003502627,0.7688266199649737,5719000,7057000,10730000,0.5329916123019571,0.6576887232059646,-0.19068033550792174,TRUE,fy22
